order_id,customer_id,product_id,payment_id,order_date,quantity,total_amount
464,464,464,464,2026-03-06 07:35:08.384694,4,478.45
465,465,465,465,2025-09-13 07:35:08.384729,4,561.78
466,466,466,466,2026-01-30 07:35:08.384762,2,81.61
467,467,467,467,2026-04-29 07:35:08.384795,1,808.53
468,468,468,468,2026-02-01 07:35:08.384830,2,352.0
469,469,469,469,2025-09-20 07:35:08.384865,5,350.28
470,470,470,470,2025-12-17 07:35:08.384900,5,734.88
471,471,471,471,2026-05-26 07:35:08.384934,1,159.52
472,472,472,472,2026-07-09 07:35:08.384967,1,52.14
473,473,473,473,2026-03-11 07:35:08.385000,5,364.5
474,474,474,474,2026-05-05 07:35:08.385035,5,383.99
475,475,475,475,2026-01-18 07:35:08.385068,4,225.44
476,476,476,476,2026-03-06 07:35:08.385101,5,794.01
477,477,477,477,2026-03-05 07:35:08.385134,4,162.88
478,478,478,478,2026-01-07 07:35:08.385167,5,224.65
479,479,479,479,2025-10-07 07:35:08.385200,5,140.3
480,480,480,480,2025-11-23 07:35:08.385298,4,82.21
481,481,481,481,2025-09-15 07:35:08.385332,1,197.49
482,482,482,482,2025-10-25 07:35:08.385367,1,138.22
483,483,483,483,2025-11-22 07:35:08.385401,4,26.1
484,484,484,484,2025-10-02 07:35:08.385437,4,1285.89
485,485,485,485,2026-02-07 07:35:08.385470,4,180.95
486,486,486,486,2026-02-25 07:35:08.385504,1,655.12
487,487,487,487,2025-10-03 07:35:08.385537,1,903.38
488,488,488,488,2026-01-26 07:35:08.385571,4,253.4
489,489,489,489,2026-06-13 07:35:08.385604,5,808.52
490,490,490,490,2026-02-21 07:35:08.385636,2,827.26
491,491,491,491,2025-08-27 07:35:08.385669,4,709.26
492,492,492,492,2025-08-15 07:35:08.385702,3,376.98
493,493,493,493,2026-05-16 07:35:08.385737,2,88.69
494,494,494,494,2025-08-28 07:35:08.385771,5,88.09
495,495,495,495,2025-08-29 07:35:08.385804,1,869.82
496,496,496,496,2026-04-01 07:35:08.385837,5,416.2
497,497,497,497,2025-12-18 07:35:08.385871,4,161.4
498,498,498,498,2026-01-27 07:35:08.385904,4,728.04
499,499,499,499,2026-02-23 07:35:08.385936,3,1378.65
500,500,500,500,2025-12-19 07:35:08.385969,3,1406.4
501,501,501,501,2026-03-20 07:35:08.386002,5,361.52
502,502,502,502,2025-09-12 07:35:08.386034,4,70.2
503,503,503,503,2026-01-02 07:35:08.386068,3,264.62
504,504,504,504,2025-10-12 07:35:08.386105,2,213.1
505,505,505,505,2025-12-24 07:35:08.386142,5,707.24
506,506,506,506,2026-06-01 07:35:08.386176,2,1166.85
507,507,507,507,2025-12-29 07:35:08.386210,2,608.08
508,508,508,508,2026-05-24 07:35:08.386245,3,1035.87
509,509,509,509,2025-12-02 07:35:08.386278,3,848.79
510,510,510,510,2026-07-10 07:35:08.386311,5,338.92
511,511,511,511,2026-02-21 07:35:08.386344,1,358.03
512,512,512,512,2026-05-15 07:35:08.386379,5,670.59
513,513,513,513,2026-07-11 07:35:08.386411,4,275.02
514,514,514,514,2025-11-13 07:35:08.386444,3,167.55
515,515,515,515,2026-07-18 07:35:08.386476,3,391.86
516,516,516,516,2025-09-30 07:35:08.386510,1,99.44
517,517,517,517,2026-06-25 07:35:08.386545,5,1208.28
518,518,518,518,2026-05-14 07:35:08.386580,1,179.68
519,519,519,519,2026-03-16 07:35:08.386615,5,323.82
520,520,520,520,2025-08-14 07:35:08.386649,2,523.08
521,521,521,521,2025-12-25 07:35:08.386683,3,1476.75
522,522,522,522,2026-06-20 07:35:08.386716,5,237.68
523,523,523,523,2025-09-15 07:35:08.386749,3,311.7
524,524,524,524,2026-05-05 07:35:08.386782,4,543.68
525,525,525,525,2026-05-28 07:35:08.386814,2,186.76
526,526,526,526,2025-10-29 07:35:08.386849,2,81.13
527,527,527,527,2025-10-05 07:35:08.386947,2,354.27
528,528,528,528,2025-11-25 07:35:08.386981,5,1113.51
529,529,529,529,2025-12-30 07:35:08.387016,4,164.77
530,530,530,530,2025-11-14 07:35:08.387050,2,1097.52
531,531,531,531,2025-09-16 07:35:08.387086,2,836.42
532,532,532,532,2026-02-26 07:35:08.387119,2,59.44
533,533,533,533,2025-09-18 07:35:08.387152,2,25.67
534,534,534,534,2025-12-09 07:35:08.387185,1,449.2
535,535,535,535,2025-12-17 07:35:08.387218,5,912.76
536,536,536,536,2026-02-07 07:35:08.387251,3,1455.36
537,537,537,537,2025-12-24 07:35:08.387283,4,758.14
538,538,538,538,2026-01-07 07:35:08.387316,2,810.12
539,539,539,539,2026-02-05 07:35:08.387350,1,430.92
540,540,540,540,2026-01-05 07:35:08.387383,2,792.58
541,541,541,541,2025-11-07 07:35:08.387417,3,447.36
542,542,542,542,2025-09-13 07:35:08.387452,5,128.24
543,543,543,543,2025-08-24 07:35:08.387487,5,1474.95
544,544,544,544,2026-06-14 07:35:08.387520,1,116.02
545,545,545,545,2025-11-18 07:35:08.387553,4,528.56
546,546,546,546,2025-12-01 07:35:08.387588,1,1453.02
547,547,547,547,2026-01-22 07:35:08.387623,3,580.32
548,548,548,548,2025-11-23 07:35:08.387656,1,445.64
549,549,549,549,2025-09-24 07:35:08.387689,2,451.14
550,550,550,550,2026-02-08 07:35:08.387722,5,335.61
551,551,551,551,2025-09-05 07:35:08.387755,5,400.12
552,552,552,552,2026-04-30 07:35:08.387791,1,898.92
553,553,553,553,2025-12-31 07:35:08.387825,1,96.12
554,554,554,554,2025-08-18 07:35:08.387860,2,99.51
555,555,555,555,2026-07-05 07:35:08.387895,2,79.81
556,556,556,556,2025-11-26 07:35:08.387928,1,79.42
557,557,557,557,2025-12-15 07:35:08.387960,1,987.78
558,558,558,558,2025-09-17 07:35:08.387994,3,1443.18
559,559,559,559,2025-10-31 07:35:08.388027,5,114.25
560,560,560,560,2025-09-09 07:35:08.388060,3,927.36
561,561,561,561,2025-09-23 07:35:08.388092,4,170.94
562,562,562,562,2025-12-16 07:35:08.388125,1,99.52
563,563,563,563,2026-07-21 07:35:08.388157,3,574.62
564,564,564,564,2025-08-05 07:35:08.388190,5,490.26
565,565,565,565,2026-06-28 07:35:08.388227,2,209.9
566,566,566,566,2025-09-06 07:35:08.388260,1,267.86
567,567,567,567,2025-11-01 07:35:08.388297,4,763.84
568,568,568,568,2026-05-08 07:35:08.388331,3,435.34
569,569,569,569,2026-02-11 07:35:08.388364,5,62.84
570,570,570,570,2026-02-21 07:35:08.388397,1,51.91
571,571,571,571,2026-01-07 07:35:08.388430,1,112.02
572,572,572,572,2026-07-18 07:35:08.388462,4,1323.51
573,573,573,573,2026-01-31 07:35:08.388495,4,906.28
574,574,574,574,2026-05-18 07:35:08.388528,2,592.84
575,575,575,575,2026-04-20 07:35:08.388625,2,258.48
576,576,576,576,2026-06-08 07:35:08.388660,4,481.9
577,577,577,577,2026-04-17 07:35:08.388695,4,127.12
578,578,578,578,2026-04-21 07:35:08.388727,2,451.6
579,579,579,579,2025-08-19 07:35:08.388762,2,41.06
580,580,580,580,2026-06-01 07:35:08.388795,2,93.97
581,581,581,581,2026-05-16 07:35:08.388828,3,383.91
582,582,582,582,2025-09-04 07:35:08.388861,5,795.18
583,583,583,583,2025-09-02 07:35:08.388893,1,141.48
584,584,584,584,2026-05-24 07:35:08.388925,1,174.06
585,585,585,585,2026-02-19 07:35:08.388960,3,478.2
586,586,586,586,2026-06-11 07:35:08.388994,1,422.88
587,587,587,587,2026-05-22 07:35:08.389027,5,750.3
588,588,588,588,2026-04-06 07:35:08.389062,2,31.66
589,589,589,589,2025-12-30 07:35:08.389100,2,326.82
590,590,590,590,2025-12-26 07:35:08.389135,4,1221.3
591,591,591,591,2026-01-12 07:35:08.389170,1,865.23
592,592,592,592,2025-09-26 07:35:08.389203,4,61.11
593,593,593,593,2026-02-14 07:35:08.389241,4,465.58
594,594,594,594,2025-08-25 07:35:08.389277,4,73.67
595,595,595,595,2025-09-25 07:35:08.389309,2,40.95
596,596,596,596,2026-03-01 07:35:08.389342,4,1325.07
597,597,597,597,2026-01-11 07:35:08.389375,1,456.31
598,598,598,598,2026-06-08 07:35:08.389408,5,992.54
599,599,599,599,2026-01-08 07:35:08.389442,2,646.08
600,600,600,600,2025-12-19 07:35:08.389476,2,472.12
601,601,601,601,2025-08-19 07:35:08.389514,3,373.31
602,602,602,602,2025-12-16 07:35:08.389546,1,100.2
603,603,603,603,2026-04-24 07:35:08.389578,1,17.86
604,604,604,604,2025-12-24 07:35:08.389612,1,317.13
605,605,605,605,2025-09-02 07:35:08.389644,5,228.52
606,606,606,606,2025-09-27 07:35:08.389677,3,818.19
607,607,607,607,2026-04-03 07:35:08.389710,5,522.6
608,608,608,608,2026-05-22 07:35:08.389742,3,439.92
609,609,609,609,2025-09-05 07:35:08.389774,1,1116.72
610,610,610,610,2026-04-09 07:35:08.389809,5,548.52
611,611,611,611,2026-06-15 07:35:08.389842,2,106.59
612,612,612,612,2026-03-26 07:35:08.389875,3,727.24
613,613,613,613,2025-09-22 07:35:08.389909,4,195.08
614,614,614,614,2026-03-08 07:35:08.389941,4,288.27
615,615,615,615,2026-01-10 07:35:08.389973,3,24.1
616,616,616,616,2026-02-03 07:35:08.390064,5,268.68
617,617,617,617,2026-07-17 07:35:08.390097,2,53.82
618,618,618,618,2026-06-20 07:35:08.390132,5,387.78
619,619,619,619,2026-02-05 07:35:08.390164,2,739.26
620,620,620,620,2026-03-06 07:35:08.390198,4,44.22
621,621,621,621,2026-04-29 07:35:08.390230,2,461.64
622,622,622,622,2026-07-16 07:35:08.390328,5,52.0
623,623,623,623,2026-03-17 07:35:08.390361,4,114.9
624,624,624,624,2026-02-12 07:35:08.390427,1,335.89
625,625,625,625,2026-04-26 07:35:08.390470,1,694.32
626,626,626,626,2026-02-03 07:35:08.390504,4,614.62
627,627,627,627,2026-02-27 07:35:08.390539,5,789.16
628,628,628,628,2026-07-17 07:35:08.390574,2,758.18
629,629,629,629,2026-02-11 07:35:08.390610,2,961.32
630,630,630,630,2026-06-17 07:35:08.390645,1,406.14
631,631,631,631,2025-10-30 07:35:08.390680,2,954.98
632,632,632,632,2026-04-10 07:35:08.390716,4,43.5
633,633,633,633,2025-10-11 07:35:08.390753,4,484.08
634,634,634,634,2026-05-01 07:35:08.390788,4,339.6
635,635,635,635,2026-06-25 07:35:08.390824,5,1026.51
636,636,636,636,2026-02-26 07:35:08.390857,4,505.44
637,637,637,637,2026-01-27 07:35:08.390893,5,404.14
638,638,638,638,2025-11-10 07:35:08.390929,3,1462.02
639,639,639,639,2025-08-11 07:35:08.390964,1,498.86
640,640,640,640,2026-04-07 07:35:08.390998,1,151.47
641,641,641,641,2026-06-11 07:35:08.391031,3,499.98
642,642,642,642,2025-10-29 07:35:08.391063,1,393.9
643,643,643,643,2025-10-17 07:35:08.391095,3,29.18
644,644,644,644,2026-03-03 07:35:08.391130,5,20.08
645,645,645,645,2026-02-28 07:35:08.391162,2,411.68
646,646,646,646,2026-01-08 07:35:08.391195,4,134.93
647,647,647,647,2026-02-20 07:35:08.391227,4,384.7
648,648,648,648,2026-03-14 07:35:08.391259,2,42.32
649,649,649,649,2026-06-13 07:35:08.391295,5,192.22
650,650,650,650,2025-08-18 07:35:08.391327,5,1421.37
651,651,651,651,2025-09-07 07:35:08.391359,3,586.83
652,652,652,652,2026-04-05 07:35:08.391393,3,451.62
653,653,653,653,2026-06-18 07:35:08.391431,3,382.86
654,654,654,654,2026-04-25 07:35:08.391467,1,787.08
655,655,655,655,2026-05-24 07:35:08.391501,5,965.36
656,656,656,656,2026-03-03 07:35:08.391535,3,426.88
657,657,657,657,2025-12-08 07:35:08.391567,3,851.38
658,658,658,658,2025-11-10 07:35:08.391599,2,119.32
659,659,659,659,2025-10-30 07:35:08.391631,3,193.41
660,660,660,660,2026-01-10 07:35:08.391664,4,321.75
661,661,661,661,2026-05-27 07:35:08.391697,3,499.28
662,662,662,662,2025-12-24 07:35:08.391730,5,765.0
663,663,663,663,2026-03-19 07:35:08.391764,2,254.16
664,664,664,664,2026-01-07 07:35:08.391798,1,636.32
665,665,665,665,2025-11-28 07:35:08.391831,1,801.72
666,666,666,666,2026-07-05 07:35:08.391863,3,166.72
667,667,667,667,2025-08-16 07:35:08.391897,5,173.8
668,668,668,668,2026-05-26 07:35:08.391929,5,145.21
669,669,669,669,2025-10-31 07:35:08.391963,2,313.32
670,670,670,670,2025-11-26 07:35:08.392827,4,955.89
671,671,671,671,2025-11-20 07:35:08.392859,5,119.37
672,672,672,672,2025-10-01 07:35:08.392892,1,334.17
673,673,673,673,2026-03-04 07:35:08.392927,1,205.08
674,674,674,674,2026-02-15 07:35:08.392962,1,200.79
675,675,675,675,2026-05-02 07:35:08.392995,3,409.8
676,676,676,676,2026-04-18 07:35:08.393029,5,333.06
677,677,677,677,2026-04-26 07:35:08.393062,5,111.82
678,678,678,678,2026-03-28 07:35:08.393096,4,923.49
679,679,679,679,2026-07-09 07:35:08.393128,2,20.15
680,680,680,680,2025-10-16 07:35:08.393161,4,410.95
681,681,681,681,2026-06-09 07:35:08.393193,5,40.78
682,682,682,682,2026-06-04 07:35:08.393227,4,150.55
683,683,683,683,2026-05-15 07:35:08.393259,2,924.86
684,684,684,684,2025-08-27 07:35:08.393291,3,361.42
685,685,685,685,2025-10-09 07:35:08.393325,4,686.64
686,686,686,686,2025-09-26 07:35:08.393358,3,252.16
687,687,687,687,2025-12-28 07:35:08.393390,5,1237.47
688,688,688,688,2026-02-03 07:35:08.393425,3,283.6
689,689,689,689,2025-08-05 07:35:08.393460,2,74.74
690,690,690,690,2026-05-20 07:35:08.393494,1,243.65
691,691,691,691,2026-02-09 07:35:08.393526,4,805.35
692,692,692,692,2025-08-17 07:35:08.393558,4,769.83
693,693,693,693,2026-04-14 07:35:08.393591,4,1460.49
694,694,694,694,2026-07-04 07:35:08.393623,3,490.38
695,695,695,695,2026-07-26 07:35:08.393658,3,148.28
696,696,696,696,2026-07-27 07:35:08.393691,3,64.76
697,697,697,697,2025-11-16 07:35:08.393727,1,1021.8
698,698,698,698,2026-04-04 07:35:08.393759,2,1033.08
699,699,699,699,2026-07-11 07:35:08.393792,4,176.12
700,700,700,700,2025-11-18 07:35:08.393824,1,159.78
701,701,701,701,2026-03-22 07:35:08.393860,4,134.58
702,702,702,702,2025-09-15 07:35:08.393895,3,918.8
703,703,703,703,2026-07-27 07:35:08.393928,2,37.96
704,704,704,704,2025-10-31 07:35:08.393962,4,337.88
705,705,705,705,2025-11-30 07:35:08.393997,1,330.94
706,706,706,706,2025-12-23 07:35:08.394030,4,25.35
707,707,707,707,2025-12-12 07:35:08.394062,4,131.82
708,708,708,708,2025-08-13 07:35:08.394094,2,321.96
709,709,709,709,2026-02-19 07:35:08.394129,1,337.3
710,710,710,710,2025-09-10 07:35:08.394163,4,1091.76
711,711,711,711,2025-08-18 07:35:08.394196,5,304.46
712,712,712,712,2025-10-27 07:35:08.394231,4,1498.59
713,713,713,713,2025-09-17 07:35:08.394267,1,196.97
714,714,714,714,2025-10-07 07:35:08.394301,1,1135.05
715,715,715,715,2026-01-01 07:35:08.394334,4,429.61
716,716,716,716,2026-07-15 07:35:08.394367,1,339.92
717,717,717,717,2026-01-11 07:35:08.394403,1,385.5
718,718,718,718,2025-11-15 07:35:08.394503,1,262.92
719,719,719,719,2026-05-14 07:35:08.394536,1,167.1
720,720,720,720,2026-04-09 07:35:08.394576,3,319.44
721,721,721,721,2026-05-30 07:35:08.394612,1,21.34
722,722,722,722,2025-09-14 07:35:08.394647,1,250.61
723,723,723,723,2025-09-24 07:35:08.394680,1,14.97
724,724,724,724,2025-10-30 07:35:08.394716,1,404.13
725,725,725,725,2026-04-20 07:35:08.394751,1,235.36
726,726,726,726,2026-03-10 07:35:08.394784,4,461.95
727,727,727,727,2026-06-06 07:35:08.394818,5,435.26
728,728,728,728,2025-09-25 07:35:08.394851,5,891.66
729,729,729,729,2026-05-30 07:35:08.394885,1,91.18
730,730,730,730,2025-10-17 07:35:08.394918,3,596.82
731,731,731,731,2025-12-28 07:35:08.394951,1,106.59
732,732,732,732,2026-05-25 07:35:08.394984,4,325.4
733,733,733,733,2026-01-08 07:35:08.395020,1,1093.17
734,734,734,734,2026-06-09 07:35:08.395055,1,483.9
735,735,735,735,2026-07-29 07:35:08.395090,1,106.26
736,736,736,736,2026-05-28 07:35:08.395124,3,93.47
737,737,737,737,2025-11-26 07:35:08.395159,2,334.02
738,738,738,738,2026-04-12 07:35:08.395197,4,972.32
739,739,739,739,2026-05-26 07:35:08.395230,2,464.94
740,740,740,740,2025-09-03 07:35:08.395264,1,217.32
741,741,741,741,2025-10-23 07:35:08.395300,1,486.72
742,742,742,742,2025-12-27 07:35:08.395369,2,287.14
743,743,743,743,2026-04-10 07:35:08.395407,1,63.5
744,744,744,744,2026-04-10 07:35:08.395440,3,705.52
745,745,745,745,2026-03-31 07:35:08.395480,2,201.38
746,746,746,746,2026-06-22 07:35:08.395516,2,727.65
747,747,747,747,2026-04-06 07:35:08.395550,5,96.42
748,748,748,748,2026-01-26 07:35:08.395585,4,370.06
749,749,749,749,2026-04-10 07:35:08.395622,2,692.06
750,750,750,750,2025-09-14 07:35:08.395655,5,107.48
751,751,751,751,2025-10-08 07:35:08.395688,5,1419.54
752,752,752,752,2025-12-05 07:35:08.395720,2,1455.12
753,753,753,753,2026-05-29 07:35:08.395753,1,35.28
754,754,754,754,2025-08-25 07:35:08.395786,5,181.61
755,755,755,755,2025-09-08 07:35:08.395821,4,51.5
756,756,756,756,2025-10-21 07:35:08.395857,2,156.4
757,757,757,757,2025-08-15 07:35:08.395892,3,114.12
758,758,758,758,2025-09-20 07:35:08.395927,3,479.17
759,759,759,759,2025-12-08 07:35:08.395964,1,71.71
760,760,760,760,2025-08-20 07:35:08.395999,5,1045.17
761,761,761,761,2026-07-28 07:35:08.396039,4,1345.74
762,762,762,762,2025-12-16 07:35:08.396080,4,131.13
763,763,763,763,2026-07-20 07:35:08.396113,2,225.17
764,764,764,764,2026-01-24 07:35:08.396145,3,304.24
765,765,765,765,2026-07-14 07:35:08.396244,5,137.72
766,766,766,766,2025-11-05 07:35:08.396277,4,555.9
767,767,767,767,2026-02-26 07:35:08.396312,4,430.75
768,768,768,768,2026-06-27 07:35:08.396345,1,168.8
769,769,769,769,2026-01-16 07:35:08.396380,4,490.85
770,770,770,770,2026-06-06 07:35:08.396413,4,614.4
771,771,771,771,2026-04-24 07:35:08.396447,1,325.74
772,772,772,772,2025-09-06 07:35:08.396479,5,555.64
773,773,773,773,2026-06-21 07:35:08.396512,2,658.44
774,774,774,774,2026-01-13 07:35:08.396546,3,412.45
775,775,775,775,2025-08-31 07:35:08.396579,1,37.76
776,776,776,776,2026-06-30 07:35:08.396611,2,820.42
777,777,777,777,2026-05-26 07:35:08.396644,3,909.27
778,778,778,778,2026-07-18 07:35:08.396676,2,476.01
779,779,779,779,2025-10-23 07:35:08.396708,2,385.18
780,780,780,780,2025-10-30 07:35:08.396746,5,123.7
781,781,781,781,2025-09-24 07:35:08.396780,4,327.84
782,782,782,782,2025-12-16 07:35:08.396812,3,740.52
783,783,783,783,2025-09-16 07:35:08.396845,4,122.3
784,784,784,784,2025-08-08 07:35:08.396877,4,1095.63
785,785,785,785,2026-01-16 07:35:08.396909,4,157.2
786,786,786,786,2026-07-18 07:35:08.396943,5,71.22
787,787,787,787,2026-01-14 07:35:08.396976,3,1395.0
788,788,788,788,2026-03-10 07:35:08.397008,3,238.99
789,789,789,789,2025-08-27 07:35:08.397040,3,666.04
790,790,790,790,2026-06-21 07:35:08.397075,3,967.47
791,791,791,791,2025-08-30 07:35:08.397110,1,121.44
792,792,792,792,2026-03-22 07:35:08.397146,1,1084.53
793,793,793,793,2025-10-12 07:35:08.397181,3,196.38
794,794,794,794,2026-01-21 07:35:08.397214,4,792.4
795,795,795,795,2025-11-13 07:35:08.397247,5,340.89
796,796,796,796,2025-10-15 07:35:08.397279,5,145.32
797,797,797,797,2025-10-10 07:35:08.397312,3,333.01
798,798,798,798,2025-10-18 07:35:08.397347,5,369.07
799,799,799,799,2025-08-20 07:35:08.397380,5,1390.8
800,800,800,800,2026-04-21 07:35:08.397412,2,514.92
801,801,801,801,2026-06-24 07:35:08.397446,2,1308.09
802,802,802,802,2026-06-06 07:35:08.397479,1,175.04
803,803,803,803,2025-11-13 07:35:08.397513,1,353.06
804,804,804,804,2026-04-04 07:35:08.397546,3,193.18
805,805,805,805,2026-04-15 07:35:08.397580,4,594.57
806,806,806,806,2026-03-06 07:35:08.397612,3,432.57
807,807,807,807,2026-01-23 07:35:08.397645,2,904.5
808,808,808,808,2025-11-21 07:35:08.397677,3,356.1
809,809,809,809,2025-11-11 07:35:08.397709,1,260.4
810,810,810,810,2026-07-27 07:35:08.397750,2,333.95
811,811,811,811,2026-06-16 07:35:08.397783,5,1108.32
812,812,812,812,2025-10-06 07:35:08.397816,2,644.7
813,813,813,813,2025-11-27 07:35:08.397912,3,247.68
814,814,814,814,2025-08-09 07:35:08.397946,4,289.02
815,815,815,815,2026-03-20 07:35:08.397978,3,517.34
816,816,816,816,2026-04-09 07:35:08.398010,5,117.28
817,817,817,817,2025-08-05 07:35:08.398044,3,548.98
818,818,818,818,2026-01-21 07:35:08.398076,3,407.62
819,819,819,819,2026-07-19 07:35:08.398110,2,1193.28
820,820,820,820,2025-08-05 07:35:08.398142,4,439.54
821,821,821,821,2026-07-20 07:35:08.398175,3,862.12
822,822,822,822,2026-03-11 07:35:08.398210,4,440.94
823,823,823,823,2026-01-09 07:35:08.398243,2,720.28
824,824,824,824,2025-10-01 07:35:08.398276,2,284.83
825,825,825,825,2026-07-13 07:35:08.398309,3,400.47
826,826,826,826,2025-11-26 07:35:08.398343,5,490.14
827,827,827,827,2026-06-03 07:35:08.398375,1,529.54
828,828,828,828,2025-08-19 07:35:08.398408,3,466.23
829,829,829,829,2025-12-02 07:35:08.398441,4,110.19
830,830,830,830,2026-02-22 07:35:08.398473,2,97.82
831,831,831,831,2026-04-24 07:35:08.398505,3,85.44
832,832,832,832,2026-06-09 07:35:08.398537,2,648.76
833,833,833,833,2025-09-19 07:35:08.398569,4,388.27
834,834,834,834,2026-05-22 07:35:08.398603,5,485.96
835,835,835,835,2026-02-22 07:35:08.398635,5,389.76
836,836,836,836,2025-08-15 07:35:08.398668,1,853.92
837,837,837,837,2026-07-26 07:35:08.398703,2,624.64
838,838,838,838,2025-09-03 07:35:08.398777,3,769.11
839,839,839,839,2025-12-11 07:35:08.398823,4,432.96
840,840,840,840,2025-08-02 07:35:08.398863,1,101.16
841,841,841,841,2025-10-04 07:35:08.398904,3,1276.89
842,842,842,842,2026-03-12 07:35:08.398943,5,367.19
843,843,843,843,2026-06-17 07:35:08.398977,5,363.68
844,844,844,844,2025-09-08 07:35:08.399014,3,966.46
845,845,845,845,2025-10-15 07:35:08.399048,3,391.72
846,846,846,846,2025-09-06 07:35:08.399082,5,110.56
847,847,847,847,2025-11-16 07:35:08.399116,5,979.62
848,848,848,848,2025-10-04 07:35:08.399151,3,526.68
849,849,849,849,2026-06-10 07:35:08.399184,2,175.58
850,850,850,850,2026-03-29 07:35:08.399216,3,902.55
851,851,851,851,2026-01-07 07:35:08.399252,5,62.85
852,852,852,852,2026-06-15 07:35:08.399285,3,73.65
853,853,853,853,2025-12-20 07:35:08.399319,1,472.89
854,854,854,854,2025-08-08 07:35:08.399352,2,357.82
855,855,855,855,2026-03-09 07:35:08.399384,4,1151.67
856,856,856,856,2025-11-17 07:35:08.399416,1,291.9
857,857,857,857,2026-04-30 07:35:08.399448,4,157.95
858,858,858,858,2026-02-04 07:35:08.399485,1,270.42
859,859,859,859,2026-02-26 07:35:08.399520,4,496.42
860,860,860,860,2026-01-16 07:35:08.399555,1,64.72
861,861,861,861,2025-12-08 07:35:08.399661,3,237.73
862,862,862,862,2026-02-15 07:35:08.399698,3,292.74
863,863,863,863,2025-09-10 07:35:08.399730,4,102.36
864,864,864,864,2025-09-08 07:35:08.399763,1,340.06
865,865,865,865,2026-06-21 07:35:08.399799,4,475.68
866,866,866,866,2026-03-13 07:35:08.399832,2,581.86
867,867,867,867,2026-05-26 07:35:08.399864,3,419.04
868,868,868,868,2025-12-08 07:35:08.399897,5,82.44
869,869,869,869,2025-11-18 07:35:08.399929,2,499.86
870,870,870,870,2026-01-23 07:35:08.399961,3,985.24
871,871,871,871,2026-03-08 07:35:08.399997,5,860.4
872,872,872,872,2026-05-11 07:35:08.400029,4,350.91
873,873,873,873,2026-01-12 07:35:08.400064,2,123.52
874,874,874,874,2026-05-04 07:35:08.400096,1,542.02
875,875,875,875,2026-01-03 07:35:08.400129,1,627.52
876,876,876,876,2026-05-10 07:35:08.400161,4,748.1
877,877,877,877,2025-12-08 07:35:08.400195,2,125.28
878,878,878,878,2026-06-26 07:35:08.400227,1,1311.96
879,879,879,879,2026-07-01 07:35:08.400260,3,546.6
880,880,880,880,2026-06-04 07:35:08.400292,2,121.56
881,881,881,881,2025-11-22 07:35:08.400324,2,649.2
882,882,882,882,2026-07-18 07:35:08.400358,2,602.54
883,883,883,883,2026-05-27 07:35:08.400393,2,676.59
884,884,884,884,2025-11-09 07:35:08.400428,4,31.82
885,885,885,885,2025-11-27 07:35:08.400461,2,390.42
886,886,886,886,2025-11-18 07:35:08.400496,4,439.11
887,887,887,887,2025-10-21 07:35:08.400528,5,175.29
888,888,888,888,2025-12-10 07:35:08.400561,2,99.52
889,889,889,889,2025-10-07 07:35:08.400595,4,316.7
890,890,890,890,2025-10-03 07:35:08.400630,2,679.59
891,891,891,891,2026-01-04 07:35:08.400663,5,809.66
892,892,892,892,2026-02-23 07:35:08.400698,4,132.02
893,893,893,893,2025-12-17 07:35:08.400731,3,292.83
894,894,894,894,2025-09-22 07:35:08.400765,2,478.92
895,895,895,895,2025-08-31 07:35:08.400799,5,669.34
896,896,896,896,2025-12-13 07:35:08.400831,3,347.04
897,897,897,897,2026-07-22 07:35:08.400865,2,326.44
898,898,898,898,2025-11-16 07:35:08.400898,4,568.78
899,899,899,899,2025-10-04 07:35:08.400930,4,201.13
900,900,900,900,2026-01-01 07:35:08.400962,2,241.2
901,901,901,901,2025-08-12 07:35:08.400996,1,277.83
902,902,902,902,2025-08-05 07:35:08.401029,3,243.12
903,903,903,903,2026-01-21 07:35:08.401061,1,1252.56
904,904,904,904,2026-06-04 07:35:08.401093,5,320.84
905,905,905,905,2026-04-29 07:35:08.401128,5,476.4
906,906,906,906,2026-02-16 07:35:08.401160,4,153.97
907,907,907,907,2026-04-17 07:35:08.401195,3,463.42
908,908,908,908,2025-08-29 07:35:08.401292,2,477.78
909,909,909,909,2026-07-18 07:35:08.401325,4,1320.12
910,910,910,910,2025-11-14 07:35:08.401357,5,897.63
911,911,911,911,2025-11-29 07:35:08.401389,3,310.74
912,912,912,912,2025-09-01 07:35:08.401421,3,186.59
913,913,913,913,2026-05-02 07:35:08.401455,5,327.21
914,914,914,914,2026-05-12 07:35:08.401487,4,434.51
915,915,915,915,2026-01-06 07:35:08.401520,3,790.82
916,916,916,916,2025-11-05 07:35:08.401553,2,32.78
917,917,917,917,2025-09-08 07:35:08.401586,1,983.7
918,918,918,918,2026-04-22 07:35:08.401618,2,360.99
919,919,919,919,2026-04-28 07:35:08.401652,3,889.18
920,920,920,920,2026-01-15 07:35:08.401684,1,216.79
921,921,921,921,2026-04-26 07:35:08.401717,5,31.48
922,922,922,922,2026-03-23 07:35:08.401749,3,773.14
923,923,923,923,2026-06-13 07:35:08.401782,2,437.98
924,924,924,924,2026-04-29 07:35:08.401816,4,843.36
925,925,925,925,2025-10-28 07:35:08.401851,2,1176.51
926,926,926,926,2026-07-06 07:35:08.401886,4,943.34
927,927,927,927,2025-09-21 07:35:08.401918,5,133.15
